语料ID,文本,产品名称,年份,产品ID,情感得分,出现频次,产品热度总分,产品热度,产品类型判断文本,产品类型
餐饮评论-6683,服务 人数 开 两个 炉有 一个 小姐姐 哥哥 帮 烤肉 哥哥 一直 疯狂 走来走去 帮完 帮 桌 生菜 小吃 免费 续 牛肉 粒 入口 化 鳗鱼 好吃 价格 偏中 水平 个人 人均 环境 很元 代金券 张可 叠加 张,入火韩国烤肉（华侨城店）,2021,ID5683,0.03529411764705882,98,294.0705882352941,0.00011894104411111389,餐饮评论-6683 服务 人数 开 两个 炉有 一个 小姐姐 哥哥 帮 烤肉 哥哥 一直 疯狂 走来走去 帮完 帮 桌 生菜 小吃 免费 续 牛肉 粒 入口 化 鳗鱼 好吃 价格 偏中 水平 个人 人均 环境 很元 代金券 张可 叠加 张,特色餐饮
餐饮评论-6313,服务 超级 棒 老板 挺 冰淇淋 好吃 服务员 哥哥 元 代金券 张可 叠加 张,入火韩国烤肉（华侨城店）,2021,ID5313,0.03333333333333333,98,294.06666666666666,0.00011893945797674425,餐饮评论-6313 服务 超级 棒 老板 挺 冰淇淋 好吃 服务员 哥哥 元 代金券 张可 叠加 张,特色餐饮
餐饮评论-7395,东西 挺好吃 有人 旁边 习惯 挺 服务 不错 豪华 海陆空 全天 套餐 建议 使用,入火韩国烤肉（华侨城店）,2021,ID6395,0.03333333333333333,98,294.06666666666666,0.00011893945797674425,餐饮评论-7395 东西 挺好吃 有人 旁边 习惯 挺 服务 不错 豪华 海陆空 全天 套餐 建议 使用,特色餐饮
餐饮评论-6459,满意 一次 就餐 体验 整体 评价 觉得 口味 服务 环境 性价比 团购 接待 元 代金券 张可 叠加 张,入火韩国烤肉（华侨城店）,2021,ID5459,0.02857142857142857,98,294.0571428571429,0.00011893560593613226,餐饮评论-6459 满意 一次 就餐 体验 整体 评价 觉得 口味 服务 环境 性价比 团购 接待 元 代金券 张可 叠加 张,特色餐饮
餐饮评论-5428,满意 一次 就餐 体验 整体 评价 觉得 口味 环境 性价比 团购 接待 服务 元 代金券 张可 叠加 张,入火韩国烤肉（华侨城店）,2021,ID4428,0.02857142857142857,98,294.0571428571429,0.00011893560593613226,餐饮评论-5428 满意 一次 就餐 体验 整体 评价 觉得 口味 环境 性价比 团购 接待 服务 元 代金券 张可 叠加 张,特色餐饮
餐饮评论-7151,觉得 整体 挺好吃 每次 朋友 吃 烤肉 几次 选它 以前 土豆泥 很简 现在 加 花生 冰淇淋 反倒 没 喜欢 觉得 泡菜 好吃 第一次 哥哥 烤 肉 挺 嫩 一份 量 总体 人均 稍贵元 代金券 张可 叠加,入火韩国烤肉（华侨城店）,2021,ID6151,0.024691358024691357,98,294.04938271604937,0.00011893246723637431,餐饮评论-7151 觉得 整体 挺好吃 每次 朋友 吃 烤肉 几次 选它 以前 土豆泥 很简 现在 加 花生 冰淇淋 反倒 没 喜欢 觉得 泡菜 好吃 第一次 哥哥 烤 肉 挺 嫩 一份 量 总体 人均 稍贵元 代金券 张可 叠加,特色餐饮
餐饮评论-6731,挺 推荐 小姐姐 哥哥 帮忙 烤肉 不同 烤肉 换 不同 烤 盘 赞赞 赞美 团 上面 套餐 后面 雪糕 吃 甜 雪糕 香草 味 海盐 味 各式各样 甜豆 点缀 一定 打卡 地方 小菜 续加 超值 全天 烤肉 套餐 建议 使用,入火韩国烤肉（华侨城店）,2021,ID5731,0.023809523809523808,98,294.04761904761904,0.00011893175389552025,餐饮评论-6731 挺 推荐 小姐姐 哥哥 帮忙 烤肉 不同 烤肉 换 不同 烤 盘 赞赞 赞美 团 上面 套餐 后面 雪糕 吃 甜 雪糕 香草 味 海盐 味 各式各样 甜豆 点缀 一定 打卡 地方 小菜 续加 超值 全天 烤肉 套餐 建议 使用,特色餐饮
餐饮评论-5768,店里 装修 创意 好像 真的 韩国 小哥 服务 超级 双人 套餐 三个 吃饱 以后 机会 还会来 超值 午市 套餐 建议 使用,入火韩国烤肉（华侨城店）,2021,ID4768,0.023255813953488372,98,294.04651162790697,0.00011893130598382117,餐饮评论-5768 店里 装修 创意 好像 真的 韩国 小哥 服务 超级 双人 套餐 三个 吃饱 以后 机会 还会来 超值 午市 套餐 建议 使用,特色餐饮
餐饮评论-6981,服务 性价比 环境 口味 山蒜叶 五花肉 黄金 比例 牛 五花 环境 服务 性价比 性价比 服务 套餐 超值 午市 套餐 口味 环境 服务 性价比 性价比 性价比 性价比 性价比 性价比 性价比 性价比 超值 午市 套餐 建议 使用,入火韩国烤肉（华侨城店）,2021,ID5981,0.023255813953488372,98,294.04651162790697,0.00011893130598382117,餐饮评论-6981 服务 性价比 环境 口味 山蒜叶 五花肉 黄金 比例 牛 五花 环境 服务 性价比 性价比 服务 套餐 超值 午市 套餐 口味 环境 服务 性价比 性价比 性价比 性价比 性价比 性价比 性价比 性价比 超值 午市 套餐 建议 使用,特色餐饮
餐饮评论-5803,位置 好找 四楼 香山 旁边 肉肉 非常 好吃 吃 为数不多 好吃 烤肉 全程 哥哥 帮忙 烤 完全 需要 动手 负责 吃 行 性价比 蛮高 贵 毕竟 环境 喜欢 店内 歌 这点 美中不足 没有 我爱豆 歌 希望 下次 点歌 嘻嘻 第一张 照片 我点 菜单 同行 一共 够吃 挺 饱 第二张 送 小吃 第三张 烤肉 好吃 饿 不用 动手 没 拍 烤肉 照片 第四张 辛 拉面 卖相 不错 第五 张是 泡 菜汤 辣 年糕 第六 张是 冰淇淋 送 第七 张是 星空 冰粉 第八 张是 套餐 元 代金券 张可 叠加 张,入火韩国烤肉（华侨城店）,2021,ID4803,0.021164021164021163,98,294.04232804232805,0.00011892961387295803,餐饮评论-5803 位置 好找 四楼 香山 旁边 肉肉 非常 好吃 吃 为数不多 好吃 烤肉 全程 哥哥 帮忙 烤 完全 需要 动手 负责 吃 行 性价比 蛮高 贵 毕竟 环境 喜欢 店内 歌 这点 美中不足 没有 我爱豆 歌 希望 下次 点歌 嘻嘻 第一张 照片 我点 菜单 同行 一共 够吃 挺 饱 第二张 送 小吃 第三张 烤肉 好吃 饿 不用 动手 没 拍 烤肉 照片 第四张 辛 拉面 卖相 不错 第五 张是 泡 菜汤 辣 年糕 第六 张是 冰淇淋 送 第七 张是 星空 冰粉 第八 张是 套餐 元 代金券 张可 叠加 张,特色餐饮
餐饮评论-6518,服务 位置 坐 舒服 菜 很多 够吃 肉 烤 不够 嫩 没 好吃 还好 下次 应该 还会 超值 全天 烤肉 套餐 建议 使用,入火韩国烤肉（华侨城店）,2021,ID5518,0.020833333333333332,98,294.0416666666667,0.00011892934637013776,餐饮评论-6518 服务 位置 坐 舒服 菜 很多 够吃 肉 烤 不够 嫩 没 好吃 还好 下次 应该 还会 超值 全天 烤肉 套餐 建议 使用,特色餐饮
餐饮评论-6005,店里 环境 好好 服务员 哥哥 很帅 烤肉 全程 不用 动手 哥哥 帮忙 烤 店里 放 音乐 超级 喜欢 总是 吃 吃 烤肉 忍不住 动 起来 哈哈哈 超值 午市 套餐 建议 使用,入火韩国烤肉（华侨城店）,2021,ID5005,0.02040816326530612,98,294.0408163265306,0.00011892900243794024,餐饮评论-6005 店里 环境 好好 服务员 哥哥 很帅 烤肉 全程 不用 动手 哥哥 帮忙 烤 店里 放 音乐 超级 喜欢 总是 吃 吃 烤肉 忍不住 动 起来 哈哈哈 超值 午市 套餐 建议 使用,特色餐饮
餐饮评论-6976,不错 午市 升级 烤肉 套餐,入火韩国烤肉（华侨城店）,2021,ID5976,0.0,98,294.0,0.00011891249369246025,餐饮评论-6976 不错 午市 升级 烤肉 套餐,特色餐饮
餐饮评论-7095,店员 会 帮 烤肉 超值 全天 烤肉 套餐 建议 使用,入火韩国烤肉（华侨城店）,2021,ID6095,0.0,98,294.0,0.00011891249369246025,餐饮评论-7095 店员 会 帮 烤肉 超值 全天 烤肉 套餐 建议 使用,特色餐饮
餐饮评论-6985,个人 觉得 食物 不好吃 服务 超值 全天 烤肉 套餐 建议 使用,入火韩国烤肉（华侨城店）,2021,ID5985,0.0,98,294.0,0.00011891249369246025,餐饮评论-6985 个人 觉得 食物 不好吃 服务 超值 全天 烤肉 套餐 建议 使用,特色餐饮
餐饮评论-7311,味道 环境 一般般 服务 超值 全天 烤肉 套餐 建议 使用,入火韩国烤肉（华侨城店）,2021,ID6311,0.0,98,294.0,0.00011891249369246025,餐饮评论-7311 味道 环境 一般般 服务 超值 全天 烤肉 套餐 建议 使用,特色餐饮
餐饮评论-5350,环境 服务 排气 好元 代金券 张可 叠加 张,入火韩国烤肉（华侨城店）,2021,ID4350,0.0,98,294.0,0.00011891249369246025,餐饮评论-5350 环境 服务 排气 好元 代金券 张可 叠加 张,特色餐饮
餐饮评论-7480,好吃 服务员 服务 到位 美中不足 坏境 不够 好元 代金券 张可 叠加 张,入火韩国烤肉（华侨城店）,2021,ID6480,0.0,98,294.0,0.00011891249369246025,餐饮评论-7480 好吃 服务员 服务 到位 美中不足 坏境 不够 好元 代金券 张可 叠加 张,特色餐饮
餐饮评论-5287,挺 服务 食材 非常 消费 高元 代金券 张可 叠加 张,入火韩国烤肉（华侨城店）,2021,ID4287,0.0,98,294.0,0.00011891249369246025,餐饮评论-5287 挺 服务 食材 非常 消费 高元 代金券 张可 叠加 张,特色餐饮
餐饮评论-5827,一般般 般般 般般 般般 般般 般若 有人 元 代金券 张可 叠加 张,入火韩国烤肉（华侨城店）,2021,ID4827,0.0,98,294.0,0.00011891249369246025,餐饮评论-5827 一般般 般般 般般 般般 般般 般若 有人 元 代金券 张可 叠加 张,特色餐饮
餐饮评论-5590,就餐 整体 感觉 很赞 比较满意 方面 口味 性价比 环境 服务 元 代金券 张可 叠加 张,入火韩国烤肉（华侨城店）,2021,ID4590,0.0,98,294.0,0.00011891249369246025,餐饮评论-5590 就餐 整体 感觉 很赞 比较满意 方面 口味 性价比 环境 服务 元 代金券 张可 叠加 张,特色餐饮
餐饮评论-5545,这家 知道 评分 高 第一次 吃 懂 欺负人 酱料 不上 手套 看见 买家 评论 雪糕 难道 好处 收 起来 欺负 新人 烤肉 小哥 一个 人顾 几张 桌子 肉 烤黑 元 代金券 张可 叠加 张,入火韩国烤肉（华侨城店）,2021,ID4545,0.0,98,294.0,0.00011891249369246025,餐饮评论-5545 这家 知道 评分 高 第一次 吃 懂 欺负人 酱料 不上 手套 看见 买家 评论 雪糕 难道 好处 收 起来 欺负 新人 烤肉 小哥 一个 人顾 几张 桌子 肉 烤黑 元 代金券 张可 叠加 张,特色餐饮
餐饮评论-5455,大学生 出行 吃喝 主要 同学 之间 推荐 这家 店 舍友 推给 出行 味道 得到 四个 认可 环境 有点 网红风 灯光 颜色 适合 拍照 旁边 有个 雪糕 机 没有 打开 不清楚 原因 性价比 特别 高 主要 份量 小女生 应该 够吃 男性 放开手脚 吃 肉 地方 筷子 特别 好用 扁平 纯铁 筷子 比较 重 不好 夹菜 店员 小姐姐 好看 服务 不用 烤元 代金券 张可 叠加 张,入火韩国烤肉（华侨城店）,2021,ID4455,0.0,98,294.0,0.00011891249369246025,餐饮评论-5455 大学生 出行 吃喝 主要 同学 之间 推荐 这家 店 舍友 推给 出行 味道 得到 四个 认可 环境 有点 网红风 灯光 颜色 适合 拍照 旁边 有个 雪糕 机 没有 打开 不清楚 原因 性价比 特别 高 主要 份量 小女生 应该 够吃 男性 放开手脚 吃 肉 地方 筷子 特别 好用 扁平 纯铁 筷子 比较 重 不好 夹菜 店员 小姐姐 好看 服务 不用 烤元 代金券 张可 叠加 张,特色餐饮
餐饮评论-5382,就餐 整体 感觉 很赞 比较满意 方面 口味 性价比 元 代金券 张可 叠加 张,入火韩国烤肉（华侨城店）,2021,ID4382,0.0,98,294.0,0.00011891249369246025,餐饮评论-5382 就餐 整体 感觉 很赞 比较满意 方面 口味 性价比 元 代金券 张可 叠加 张,特色餐饮
餐饮评论-7626,味道 烤 有点 生 环境 不错 全程 不用 动手 服务员 帮 烤完 豪华 海陆空 全天 套餐 建议 使用,入火韩国烤肉（华侨城店）,2021,ID6626,0.0,98,294.0,0.00011891249369246025,餐饮评论-7626 味道 烤 有点 生 环境 不错 全程 不用 动手 服务员 帮 烤完 豪华 海陆空 全天 套餐 建议 使用,特色餐饮
餐饮评论-7807,感觉 不用 动手 烤 坐下 吃 豪华 海陆空 全天 套餐 建议 使用,入火韩国烤肉（华侨城店）,2021,ID6807,0.0,98,294.0,0.00011891249369246025,餐饮评论-7807 感觉 不用 动手 烤 坐下 吃 豪华 海陆空 全天 套餐 建议 使用,特色餐饮
餐饮评论-5931,猪排 有点 异味 挺 以后 绝不会 点 猪排 超值 午市 套餐 建议 使用,入火韩国烤肉（华侨城店）,2021,ID4931,0.0,98,294.0,0.00011891249369246025,餐饮评论-5931 猪排 有点 异味 挺 以后 绝不会 点 猪排 超值 午市 套餐 建议 使用,特色餐饮
餐饮评论-5953,味道 不错 服务 价格 实惠 超值 全天 烤肉 套餐 建议 使用,入火韩国烤肉（华侨城店）,2021,ID4953,0.0,98,294.0,0.00011891249369246025,餐饮评论-5953 味道 不错 服务 价格 实惠 超值 全天 烤肉 套餐 建议 使用,特色餐饮
餐饮评论-7819,有点 费小 哥哥 小姐姐 环境 韩国 贴切 氛围 感 东西 精致 份量 很多 个人 觉得 价钱 偏 高 元 代金券 张可 叠加 张,入火韩国烤肉（华侨城店）,2021,ID6819,0.0,98,294.0,0.00011891249369246025,餐饮评论-7819 有点 费小 哥哥 小姐姐 环境 韩国 贴切 氛围 感 东西 精致 份量 很多 个人 觉得 价钱 偏 高 元 代金券 张可 叠加 张,特色餐饮
餐饮评论-6629,套餐 超值 全天 烤肉 套餐 划算 东西 超值 全天 烤肉 套餐 建议 使用,入火韩国烤肉（华侨城店）,2021,ID5629,0.0,98,294.0,0.00011891249369246025,餐饮评论-6629 套餐 超值 全天 烤肉 套餐 划算 东西 超值 全天 烤肉 套餐 建议 使用,特色餐饮
餐饮评论-6007,超级 划算 套餐 个人 吃 很饱 帮忙 烤肉 超级 棒 超值 全天 烤肉 套餐 建议 使用,入火韩国烤肉（华侨城店）,2021,ID5007,0.0,98,294.0,0.00011891249369246025,餐饮评论-6007 超级 划算 套餐 个人 吃 很饱 帮忙 烤肉 超级 棒 超值 全天 烤肉 套餐 建议 使用,特色餐饮
餐饮评论-5255,味道 不错 尤其 服务 非常 出乎 意料 周到 会 帮 烤 不错 元 代金券 张可 叠加 张,入火韩国烤肉（华侨城店）,2021,ID4255,0.0,98,294.0,0.00011891249369246025,餐饮评论-5255 味道 不错 尤其 服务 非常 出乎 意料 周到 会 帮 烤 不错 元 代金券 张可 叠加 张,特色餐饮
餐饮评论-7512,环境 挺 烤肉 挺好吃 哥哥 小姐姐 服务 超值 全天 烤肉 套餐 建议 使用,入火韩国烤肉（华侨城店）,2021,ID6512,0.0,98,294.0,0.00011891249369246025,餐饮评论-7512 环境 挺 烤肉 挺好吃 哥哥 小姐姐 服务 超值 全天 烤肉 套餐 建议 使用,特色餐饮
餐饮评论-6302,菜品 不错 环境 设置 花 心思 物有所值 超值 午市 套餐 建议 使用,入火韩国烤肉（华侨城店）,2021,ID5302,0.0,98,294.0,0.00011891249369246025,餐饮评论-6302 菜品 不错 环境 设置 花 心思 物有所值 超值 午市 套餐 建议 使用,特色餐饮
餐饮评论-6142,第一次 吃 烤肉 服务员 帮忙 考 肉 挺好吃 点 两个 套餐 山蒜 五花肉 石锅 牛肉 饭 老奶奶 辣 年糕 个人 吃不饱 吃 撑 没 上菜 前 差点 配菜 吃 完 还好 后面 续菜 真心 不错 元 代金券 张可 叠加 张,入火韩国烤肉（华侨城店）,2021,ID5142,0.0,98,294.0,0.00011891249369246025,餐饮评论-6142 第一次 吃 烤肉 服务员 帮忙 考 肉 挺好吃 点 两个 套餐 山蒜 五花肉 石锅 牛肉 饭 老奶奶 辣 年糕 个人 吃不饱 吃 撑 没 上菜 前 差点 配菜 吃 完 还好 后面 续菜 真心 不错 元 代金券 张可 叠加 张,特色餐饮
餐饮评论-6070,套餐 超值 全天 烤肉 套餐 简简单单 之前 吃 份 河粉 结束 打包 九宫格 免费 续 不清楚 吃 爱 吃 剩 好多 配菜 胡萝卜 青柠片 懂 吃 个人 问题 没有 做好 攻略 吃 传统 生菜 夹 肉食 材都 新鲜 超值 全天 烤肉 套餐 建议 使用,入火韩国烤肉（华侨城店）,2021,ID5070,0.0,98,294.0,0.00011891249369246025,餐饮评论-6070 套餐 超值 全天 烤肉 套餐 简简单单 之前 吃 份 河粉 结束 打包 九宫格 免费 续 不清楚 吃 爱 吃 剩 好多 配菜 胡萝卜 青柠片 懂 吃 个人 问题 没有 做好 攻略 吃 传统 生菜 夹 肉食 材都 新鲜 超值 全天 烤肉 套餐 建议 使用,特色餐饮
餐饮评论-5767,第一次 五星 美食 非常 非常 不能 完美 老板 店里 小姐姐 哥哥 服务 不能 快快 快 试试 多汁 八爪 鱼 生菜 肉肉 全场 最佳 狠狠 吃 一把 口蘑 我愿 称之为 一绝 小料 巨多 喔 朋友 地点 华侨城 三楼 影院 隔壁 元 代金券 张可 叠加 张,入火韩国烤肉（华侨城店）,2021,ID4767,-0.011904761904761904,98,293.9761904761905,0.00011890286359093025,餐饮评论-5767 第一次 五星 美食 非常 非常 不能 完美 老板 店里 小姐姐 哥哥 服务 不能 快快 快 试试 多汁 八爪 鱼 生菜 肉肉 全场 最佳 狠狠 吃 一把 口蘑 我愿 称之为 一绝 小料 巨多 喔 朋友 地点 华侨城 三楼 影院 隔壁 元 代金券 张可 叠加 张,特色餐饮
餐饮评论-6472,非常 棒 小菜 很多 美团 套餐 里 单品 全都 没 踩 雷 免费 续 青菜 吃 十分 饱 服务员 服务态度 不会 烤 拜托 服务 哥哥 小姐姐 烤肉 全程 坐 吃 简直 不要 太爽了 进去 吃 结尾 没有 停下来 超值 全天 烤肉 套餐 建议 使用,入火韩国烤肉（华侨城店）,2021,ID5472,-0.012195121951219513,98,293.9756097560976,0.00011890262871040513,餐饮评论-6472 非常 棒 小菜 很多 美团 套餐 里 单品 全都 没 踩 雷 免费 续 青菜 吃 十分 饱 服务员 服务态度 不会 烤 拜托 服务 哥哥 小姐姐 烤肉 全程 坐 吃 简直 不要 太爽了 进去 吃 结尾 没有 停下来 超值 全天 烤肉 套餐 建议 使用,特色餐饮
餐饮评论-7274,之前 光顾 感觉 肉 不错 买 优惠券 不知 是因为 套餐 缘故 当天 肉质 问题 之前 吃 差得远 员工 工作 积极 说 碳火 不够 旺 居然 说换 碳 火 知道 碳 火烧 得旺 肉会 烤 香 很多 气到 超值 全天 烤肉 套餐 建议 使用,入火韩国烤肉（华侨城店）,2021,ID6274,-0.0125,98,293.975,0.00011890238208585375,餐饮评论-7274 之前 光顾 感觉 肉 不错 买 优惠券 不知 是因为 套餐 缘故 当天 肉质 问题 之前 吃 差得远 员工 工作 积极 说 碳火 不够 旺 居然 说换 碳 火 知道 碳 火烧 得旺 肉会 烤 香 很多 气到 超值 全天 烤肉 套餐 建议 使用,特色餐饮
餐饮评论-6515,服务 方面 没有 沃尔玛 拌 饭加 一碗 白饭 一起 拌 最后 加 拌 饭 酱 感觉 没有 之前 好吃 米饭 有点 硬点 两个 猪肉 吃 挺 腻 一般般 元 代金券 张可 叠加 张,入火韩国烤肉（华侨城店）,2021,ID5515,-0.017543859649122806,98,293.96491228070175,0.00011889830196388971,餐饮评论-6515 服务 方面 没有 沃尔玛 拌 饭加 一碗 白饭 一起 拌 最后 加 拌 饭 酱 感觉 没有 之前 好吃 米饭 有点 硬点 两个 猪肉 吃 挺 腻 一般般 元 代金券 张可 叠加 张,特色餐饮
餐饮评论-5568,消费 总体 比较 提 几点 问题 团购 接待 不好 希望 店家 有所改善 没有 要选 一个 只能 选 服务 好吃 合胃口 已经 多次 店里 消费 不错 不错 挺 棒棒 棒棒 棒棒 棒棒 棒棒 棒棒 棒棒 棒棒 棒棒 棒棒 棒棒 元 代金券 张可 叠加 张,入火韩国烤肉（华侨城店）,2021,ID4568,-0.02531645569620253,98,293.9493670886076,0.00011889201448920656,餐饮评论-5568 消费 总体 比较 提 几点 问题 团购 接待 不好 希望 店家 有所改善 没有 要选 一个 只能 选 服务 好吃 合胃口 已经 多次 店里 消费 不错 不错 挺 棒棒 棒棒 棒棒 棒棒 棒棒 棒棒 棒棒 棒棒 棒棒 棒棒 棒棒 元 代金券 张可 叠加 张,特色餐饮
餐饮评论-6329,不错 肉 量 稍微 少 点 两个 女生 估计 差不多 两个 男人 估计 加点 肉 不太 够吃 超值 午市 套餐 建议 使用,入火韩国烤肉（华侨城店）,2021,ID5329,-0.02631578947368421,98,293.94736842105266,0.00011889120609960446,餐饮评论-6329 不错 肉 量 稍微 少 点 两个 女生 估计 差不多 两个 男人 估计 加点 肉 不太 够吃 超值 午市 套餐 建议 使用,特色餐饮
餐饮评论-5256,分量 少 可怜 价格 贵 海带 汤 感觉 直接 喝 白开水 唯一 好评 冰激凌 元 代金券 张可 叠加 张,入火韩国烤肉（华侨城店）,2021,ID4256,-0.029411764705882353,98,293.94117647058823,0.00011888870167691554,餐饮评论-5256 分量 少 可怜 价格 贵 海带 汤 感觉 直接 喝 白开水 唯一 好评 冰激凌 元 代金券 张可 叠加 张,特色餐饮
餐饮评论-6562,生 菜篮子 里 蟑螂 吓死 有点 无语 超值 全天 烤肉 套餐 建议 使用,入火韩国烤肉（华侨城店）,2021,ID5562,-0.043478260869565216,98,293.9130434782609,0.00011887732288687241,餐饮评论-6562 生 菜篮子 里 蟑螂 吓死 有点 无语 超值 全天 烤肉 套餐 建议 使用,特色餐饮
餐饮评论-5307,之前 沃尔玛 店 吃 过次 体验 感 一般般 最近 一次 朋友 一口 没喝 星巴克 碰洒 没有 赔偿 一句 道歉 没有 生气 看到 新店 家人 一起 吃 华侨城 店 服务 不错 非常 贴心 用餐 过程 中 儿子 碰倒 一个 杯子 我要 赔偿 哥哥 说 没事 不用 没 受伤 结账 询问 店员 服务 哥哥 小姐姐 说 店长 说 店员 觉得 这位 店长 非常 优秀 只能 说 活该 店长 元 代金券 张可 叠加 张,入火韩国烤肉（华侨城店）,2021,ID4307,-0.045112781954887216,98,293.90977443609023,0.00011887600067613603,餐饮评论-5307 之前 沃尔玛 店 吃 过次 体验 感 一般般 最近 一次 朋友 一口 没喝 星巴克 碰洒 没有 赔偿 一句 道歉 没有 生气 看到 新店 家人 一起 吃 华侨城 店 服务 不错 非常 贴心 用餐 过程 中 儿子 碰倒 一个 杯子 我要 赔偿 哥哥 说 没事 不用 没 受伤 结账 询问 店员 服务 哥哥 小姐姐 说 店长 说 店员 觉得 这位 店长 非常 优秀 只能 说 活该 店长 元 代金券 张可 叠加 张,特色餐饮
餐饮评论-6230,没有 沙发 上菜 速度 有点 慢 九个 小菜 不好吃 科学 感觉 服务态度 叫拿个 东西 有点 慢 超值 全天 烤肉 套餐 建议 使用,入火韩国烤肉（华侨城店）,2021,ID5230,-0.04878048780487805,98,293.9024390243902,0.00011887303376423973,餐饮评论-6230 没有 沙发 上菜 速度 有点 慢 九个 小菜 不好吃 科学 感觉 服务态度 叫拿个 东西 有点 慢 超值 全天 烤肉 套餐 建议 使用,特色餐饮
餐饮评论-6447,肉 很甜 不好吃 没有 烤肉 灵魂 超值 午市 套餐 建议 使用,入火韩国烤肉（华侨城店）,2021,ID5447,-0.05555555555555555,98,293.8888888888889,0.00011886755321865358,餐饮评论-6447 肉 很甜 不好吃 没有 烤肉 灵魂 超值 午市 套餐 建议 使用,特色餐饮
餐饮评论-7076,好吃 好吃 风 蛋包饭 份 提供 免费,遇见桃园烤鱼（新福路店）,2021,ID6076,0.21428571428571427,96,288.42857142857144,0.00011665904993443987,餐饮评论-7076 好吃 好吃 风 蛋包饭 份 提供 免费,特色餐饮
餐饮评论-6647,套餐 桃园 烤鱼 抢购 套餐 非常 好吃 值得 试试 桃园 烤鱼 抢购 套餐 建议 使用,遇见桃园烤鱼（新福路店）,2021,ID5647,0.2,96,288.4,0.00011664749381260384,餐饮评论-6647 套餐 桃园 烤鱼 抢购 套餐 非常 好吃 值得 试试 桃园 烤鱼 抢购 套餐 建议 使用,特色餐饮
餐饮评论-5686,好吃 大份 会 桃园 烤鱼 抢购 套餐 建议 使用,遇见桃园烤鱼（新福路店）,2021,ID4686,0.17647058823529413,96,288.3529411764706,0.0001166284602001681,餐饮评论-5686 好吃 大份 会 桃园 烤鱼 抢购 套餐 建议 使用,特色餐饮
餐饮评论-5106,味道 不错 服务 热情 环境 优雅 干净 豪华 烤鱼 抢购 套餐 建议 使用,遇见桃园烤鱼（新福路店）,2021,ID4106,0.15,96,288.3,0.00011660704738617786,餐饮评论-5106 味道 不错 服务 热情 环境 优雅 干净 豪华 烤鱼 抢购 套餐 建议 使用,特色餐饮
餐饮评论-4409,完美 蒜蓉 粉丝 扇贝,遇见桃园烤鱼（新福路店）,2021,ID3409,0.14285714285714285,96,288.2857142857143,0.00011660126932525985,餐饮评论-4409 完美 蒜蓉 粉丝 扇贝,特色餐饮
餐饮评论-4989,好吃 好吃 喜欢 吃 经常 吃 噢 桃园 烤鱼 抢购 套餐 建议 使用,遇见桃园烤鱼（新福路店）,2021,ID3989,0.14285714285714285,96,288.2857142857143,0.00011660126932525985,餐饮评论-4989 好吃 好吃 喜欢 吃 经常 吃 噢 桃园 烤鱼 抢购 套餐 建议 使用,特色餐饮
餐饮评论-6804,非常 满意 分量 足 味道好 非常 好吃 豪华 烤鱼 抢购 套餐 建议 使用,遇见桃园烤鱼（新福路店）,2021,ID5804,0.13636363636363635,96,288.27272727272725,0.00011659601654260711,餐饮评论-6804 非常 满意 分量 足 味道好 非常 好吃 豪华 烤鱼 抢购 套餐 建议 使用,特色餐饮
餐饮评论-4634,味道 不错 服务态度 下次 继续 套餐 招牌 香辣 鸡煲 套餐 香辣 小龙虾 套餐 建议 使用,遇见桃园烤鱼（新福路店）,2021,ID3634,0.12903225806451613,96,288.258064516129,0.00011659008598154759,餐饮评论-4634 味道 不错 服务态度 下次 继续 套餐 招牌 香辣 鸡煲 套餐 香辣 小龙虾 套餐 建议 使用,特色餐饮
餐饮评论-4988,绝绝子 经常 朋友 吃 两个 吃 太 满足 桃园 烤鱼 抢购 套餐 建议 使用,遇见桃园烤鱼（新福路店）,2021,ID3988,0.125,96,288.25,0.00011658682417296484,餐饮评论-4988 绝绝子 经常 朋友 吃 两个 吃 太 满足 桃园 烤鱼 抢购 套餐 建议 使用,特色餐饮
餐饮评论-4392,环境 优雅 味道 一级 棒 下次 烤鱼 你家 非常 赞爱 爱 桃园 烤鱼 抢购 套餐 建议 使用,遇见桃园烤鱼（新福路店）,2021,ID3392,0.11764705882352941,96,288.2352941176471,0.00011658087616907868,餐饮评论-4392 环境 优雅 味道 一级 棒 下次 烤鱼 你家 非常 赞爱 爱 桃园 烤鱼 抢购 套餐 建议 使用,特色餐饮
餐饮评论-5306,第一次 地方 惊喜 老板 热情 鱼 色香味 俱全 环境 美 谢谢 老板 桃园 烤鱼 抢购 套餐 建议 使用,遇见桃园烤鱼（新福路店）,2021,ID4306,0.10344827586206896,96,288.2068965517241,0.00011656939036847088,餐饮评论-5306 第一次 地方 惊喜 老板 热情 鱼 色香味 俱全 环境 美 谢谢 老板 桃园 烤鱼 抢购 套餐 建议 使用,特色餐饮
餐饮评论-6443,性价比 高平 宜 好吃 环境 喜欢 桃园 烤鱼 抢购 套餐 建议 使用,遇见桃园烤鱼（新福路店）,2021,ID5443,0.09090909090909091,96,288.1818181818182,0.00011655924706403803,餐饮评论-6443 性价比 高平 宜 好吃 环境 喜欢 桃园 烤鱼 抢购 套餐 建议 使用,特色餐饮
